ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-2.7825,8.4202,4.9321,,,,,,,,,,836.0,-5.16,-39.15,-42.69,74.07,-56.08,29.43,5.0,1017.36,66.363,50.375328,-4.138703,175.0,NaN,,0.0,11.0,,13 / 27,"$GPGSV,3,3,12,27,50,277,17,18,27,122,,29,05,081,,31,00,000,*76::$GPGGA,183520,5022.520064,N,00408.324117,W,2,09,0.9,126.0,M,47.0,M,,*56::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183520,A,5022.520064,N,00408.324117,W,0.0,,260417,4.8,W,D*39::$GPGSA,A,3,04,07,08,10,16,20,21,26,27,,,,1.2,0.9,0.8*3D",7216,2017-04-26 19:35:43:811
-2.7414,5.5169,4.4064,,,,,,,,,,836.0,-2.15,-38.26,-44.32,89.07,-46.75,31.89,5.0,1017.36,66.363,50.375328,-4.138703,175.0,NaN,,0.0,11.0,,13 / 27,"$GPGSV,3,3,12,27,50,277,17,18,27,122,,29,05,081,,31,00,000,*76::$GPGGA,183520,5022.520064,N,00408.324117,W,2,09,0.9,126.0,M,47.0,M,,*56::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183520,A,5022.520064,N,00408.324117,W,0.0,,260417,4.8,W,D*39::$GPGSA,A,3,04,07,08,10,16,20,21,26,27,,,,1.2,0.9,0.8*3D",7417,2017-04-26 19:35:44:012
-1.7077,9.6981,5.6375,,,,,,,,,,1039.0,-2.05,-37.21,-45.99,40.39,-58.73,16.85,5.0,1017.36,65.854,50.375328,-4.138703,175.0,NaN,,0.0,11.0,,13 / 27,"$GPGSV,3,3,12,27,50,277,17,18,27,122,,29,05,081,,31,00,000,*76::$GPGGA,183520,5022.520064,N,00408.324117,W,2,09,0.9,126.0,M,47.0,M,,*56::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183520,A,5022.520064,N,00408.324117,W,0.0,,260417,4.8,W,D*39::$GPGSA,A,3,04,07,08,10,16,20,21,26,27,,,,1.2,0.9,0.8*3D",7617,2017-04-26 19:35:44:212
-1.4969,5.8073,4.4492,,,,,,,,,,756.0,-4.24,-37.98,-45.41,65.44,-51.05,18.59,5.0,1017.36,67.41,50.37533,-4.138738,173.0,NaN,,0.0,8.0,,13 / 27,"$GPGSV,3,3,12,27,50,277,23,18,27,122,,29,05,081,,31,00,000,*71::$GPGGA,183520,5022.520064,N,00408.324117,W,2,09,0.9,126.0,M,47.0,M,,*56::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,2,10,83,24,054,33,85,35,257,31,67,13,015,24,68,21,068,33*62::$GPRMC,183520,A,5022.520064,N,00408.324117,W,0.0,,260417,4.8,W,D*39::$GPGSA,A,3,04,07,08,10,16,20,21,26,27,,,,1.2,0.9,0.8*3D",7817,2017-04-26 19:35:44:412
-4.7503,8.4334,2.6458,,,,,,,,,,756.0,-3.99,-45.41,-44.12,103.01,-57.19,60.88,0.0,1017.35,67.41,50.37533,-4.138738,173.0,NaN,,0.0,8.0,,13 / 27,"$GPGSV,3,3,12,27,50,277,23,18,27,122,,29,05,081,,31,00,000,*71::$GPGGA,183521,5022.519942,N,00408.324257,W,2,09,0.9,126.0,M,47.0,M,,*57::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183521,A,5022.519942,N,00408.324257,W,0.0,,260417,4.8,W,D*38::$GPGSA,A,3,04,07,08,10,16,20,21,26,27,,,,1.2,0.9,0.8*3D",8017,2017-04-26 19:35:44:612
-3.1119,8.7748,1.2569,,,,,,,,,,456.0,-7.51,-55.62,-43.91,104.77,-69.07,68.01,0.0,1017.35,75.076,50.37533,-4.138738,173.0,NaN,,0.0,8.0,,13 / 27,"$GPGSV,3,3,12,27,50,277,23,18,27,122,,29,05,081,,31,00,000,*71::$GPGGA,183521,5022.519942,N,00408.324257,W,2,09,0.9,126.0,M,47.0,M,,*57::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183521,A,5022.519942,N,00408.324257,W,0.0,,260417,4.8,W,D*38::$GPGSA,A,3,04,07,08,10,16,20,21,26,27,,,,1.2,0.9,0.8*3D",8217,2017-04-26 19:35:44:812
-4.6702,8.9557,0.4889,,,,,,,,,,456.0,-13.23,-67.14,-39.32,134.15,-62.33,84.02,0.0,1017.36,75.076,50.37533,-4.138738,173.0,NaN,,0.0,8.0,,13 / 27,"$GPGSV,3,3,12,27,50,277,23,18,27,122,,29,05,081,,31,00,000,*71::$GPGGA,183521,5022.519942,N,00408.324257,W,2,09,0.9,126.0,M,47.0,M,,*57::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183521,A,5022.519942,N,00408.324257,W,0.0,,260417,4.8,W,D*38::$GPGSA,A,3,04,07,08,10,16,20,21,26,27,,,,1.2,0.9,0.8*3D",8417,2017-04-26 19:35:45:012
-0.2215,9.6506,-1.9728,,,,,,,,,,256.0,-13.23,-67.14,-39.32,134.15,-62.33,84.02,0.0,1017.39,64.219,50.37533,-4.138738,173.0,NaN,,0.0,8.0,,13 / 27,"$GPGSV,3,3,12,27,50,277,23,18,27,122,,29,05,081,,31,00,000,*71::$GPGGA,183521,5022.519942,N,00408.324257,W,2,09,0.9,126.0,M,47.0,M,,*57::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183521,A,5022.519942,N,00408.324257,W,0.0,,260417,4.8,W,D*38::$GPGSA,A,3,04,07,08,10,16,20,21,26,27,,,,1.2,0.9,0.8*3D",8617,2017-04-26 19:35:45:212
3.5368,9.0475,-2.2725,,,,,,,,,,289.0,-22.76,-71.58,-29.73,202.88,-78.38,173.6,0.0,1017.39,70.331,50.37533,-4.138738,173.0,NaN,,0.0,8.0,,13 / 27,"$GPGSV,3,3,12,27,50,277,23,18,27,122,,29,05,081,,31,00,000,*71::$GPGGA,183521,5022.519942,N,00408.324257,W,2,09,0.9,126.0,M,47.0,M,,*57::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183521,A,5022.519942,N,00408.324257,W,0.0,,260417,4.8,W,D*38::$GPGSA,A,3,04,07,08,10,16,20,21,26,27,,,,1.2,0.9,0.8*3D",8817,2017-04-26 19:35:45:412
1.0966,8.6955,1.3968,,,,,,,,,,289.0,-28.18,-71.11,-27.02,240.07,-65.08,-122.72,0.0,1017.37,70.331,50.37533,-4.138738,173.0,NaN,,0.0,8.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,39,27,50,277,27,29,05,081,,31,00,000,*73::$GPGGA,183522,5022.518751,N,00408.323916,W,2,10,0.8,121.0,M,47.0,M,,*5E::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183522,A,5022.518751,N,00408.323916,W,0.0,,260417,4.8,W,D*3F::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,1.1,0.8,0.8*36",9017,2017-04-26 19:35:45:612
-8.2409,7.0531,1.8702,,,,,,,,,,764.0,-27.2,-69.42,-31.66,3.11,-78.46,-38.13,0.0,1017.37,69.781,50.37533,-4.138738,173.0,NaN,,0.0,8.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,39,27,50,277,27,29,05,081,,31,00,000,*73::$GPGGA,183522,5022.518751,N,00408.323916,W,2,10,0.8,121.0,M,47.0,M,,*5E::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183522,A,5022.518751,N,00408.323916,W,0.0,,260417,4.8,W,D*3F::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,1.1,0.8,0.8*36",9217,2017-04-26 19:35:45:812
-2.1829,6.3292,11.337,,,,,,,,,,764.0,-18.57,-59.96,-46.47,136.34,-39.85,77.21,0.0,1017.35,72.297,50.37533,-4.138738,173.0,NaN,,0.0,8.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,39,27,50,277,27,29,05,081,,31,00,000,*73::$GPGGA,183522,5022.518751,N,00408.323916,W,2,10,0.8,121.0,M,47.0,M,,*5E::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183522,A,5022.518751,N,00408.323916,W,0.0,,260417,4.8,W,D*3F::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,1.1,0.8,0.8*36",9417,2017-04-26 19:35:46:012
-2.2199,6.1806,7.1059,,,,,,,,,,1363.0,-11.07,-42.7,-67.59,78.47,-39.7,17.35,0.0,1017.35,72.297,50.37533,-4.138738,173.0,NaN,,0.0,8.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,39,27,50,277,27,29,05,081,,31,00,000,*73::$GPGGA,183522,5022.518751,N,00408.323916,W,2,10,0.8,121.0,M,47.0,M,,*5E::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183522,A,5022.518751,N,00408.323916,W,0.0,,260417,4.8,W,D*3F::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,1.1,0.8,0.8*36",9617,2017-04-26 19:35:46:212
-3.027,5.9046,7.2694,,,,,,,,,,1311.0,-12.33,-34.77,-73.18,76.14,-36.86,22.61,0.0,1017.37,71.514,50.375305,-4.138725,166.0,NaN,,0.0,8.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,39,27,50,277,27,29,05,081,,31,00,000,*73::$GPGGA,183522,5022.518751,N,00408.323916,W,2,10,0.8,121.0,M,47.0,M,,*5E::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183522,A,5022.518751,N,00408.323916,W,0.0,,260417,4.8,W,D*3F::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,1.1,0.8,0.8*36",9817,2017-04-26 19:35:46:412
-2.6418,6.7058,6.723,,,,,,,,,,1311.0,-10.04,-33.19,-71.87,62.04,-42.87,21.45,0.0,1017.36,71.514,50.375305,-4.138725,166.0,NaN,,0.0,8.0,,14 / 27,"$GPGSV,3,3,12,27,50,277,30,08,15,270,,29,05,081,,31,00,000,*77::$GPGGA,183523,5022.518109,N,00408.323519,W,2,09,0.7,119.0,M,47.0,M,,*5B::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183523,A,5022.518109,N,00408.323519,W,0.0,,260417,4.8,W,D*36::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,,,,1.0,0.7,0.7*3F",10017,2017-04-26 19:35:46:612
-3.8439,10.8589,2.9245,,,,,,,,,,1352.0,-6.35,-31.85,-69.4,70.44,-66.02,52.74,0.0,1017.36,75.783,50.375305,-4.138725,166.0,NaN,,0.0,8.0,,14 / 27,"$GPGSV,3,3,12,27,50,277,30,08,15,270,,29,05,081,,31,00,000,*77::$GPGGA,183523,5022.518109,N,00408.323519,W,2,09,0.7,119.0,M,47.0,M,,*5B::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183523,A,5022.518109,N,00408.323519,W,0.0,,260417,4.8,W,D*36::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,,,,1.0,0.7,0.7*3F",10217,2017-04-26 19:35:46:812
1.3742,6.7257,5.847,,,,,,,,,,1352.0,-6.63,-31.31,-67.6,343.71,-48.23,-13.23,0.0,1017.37,71.827,50.375305,-4.138725,166.0,NaN,,0.0,8.0,,14 / 27,"$GPGSV,3,3,12,27,50,277,30,08,15,270,,29,05,081,,31,00,000,*77::$GPGGA,183523,5022.518109,N,00408.323519,W,2,09,0.7,119.0,M,47.0,M,,*5B::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183523,A,5022.518109,N,00408.323519,W,0.0,,260417,4.8,W,D*36::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,,,,1.0,0.7,0.7*3F",10417,2017-04-26 19:35:47:012
-1.8902,6.8468,6.4636,,,,,,,,,,910.0,-7.91,-32.82,-67.36,51.45,-45.47,16.3,0.0,1017.37,71.827,50.375305,-4.138725,166.0,NaN,,0.0,8.0,,14 / 27,"$GPGSV,3,3,12,27,50,277,30,08,15,270,,29,05,081,,31,00,000,*77::$GPGGA,183523,5022.518109,N,00408.323519,W,2,09,0.7,119.0,M,47.0,M,,*5B::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183523,A,5022.518109,N,00408.323519,W,0.0,,260417,4.8,W,D*36::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,,,,1.0,0.7,0.7*3F",10617,2017-04-26 19:35:47:212
-2.1919,7.4141,5.3824,,,,,,,,,,910.0,-6.06,-34.49,-66.83,49.77,-51.91,22.16,0.0,1017.35,72.366,50.375305,-4.138725,166.0,NaN,,0.0,8.0,,14 / 27,"$GPGSV,3,3,12,27,50,277,30,08,15,270,,29,05,081,,31,00,000,*77::$GPGGA,183523,5022.518109,N,00408.323519,W,2,09,0.7,119.0,M,47.0,M,,*5B::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183523,A,5022.518109,N,00408.323519,W,0.0,,260417,4.8,W,D*36::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,,,,1.0,0.7,0.7*3F",10823,2017-04-26 19:35:47:418
-3.3493,6.8632,5.8958,,,,,,,,,,944.0,-2.9,-35.09,-66.52,66.14,-45.35,29.6,0.0,1017.37,72.366,50.375305,-4.138725,166.0,NaN,,0.0,8.0,,14 / 27,"$GPGSV,3,3,12,27,50,277,29,08,15,270,,29,05,081,,31,00,000,*7F::$GPGGA,183524,5022.517831,N,00408.323178,W,2,09,0.7,119.0,M,47.0,M,,*52::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183524,A,5022.517831,N,00408.323178,W,0.0,,260417,4.8,W,D*3F::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,,,,1.0,0.7,0.7*3F",11018,2017-04-26 19:35:47:613
-3.4371,6.5595,6.0035,,,,,,,,,,1000.0,-1.71,-34.75,-66.89,68.32,-43.48,29.79,0.0,1017.37,62.069,50.375305,-4.138725,166.0,NaN,,0.0,8.0,,14 / 27,"$GPGSV,3,3,12,27,50,277,29,08,15,270,,29,05,081,,31,00,000,*7F::$GPGGA,183524,5022.517831,N,00408.323178,W,2,09,0.7,119.0,M,47.0,M,,*52::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183524,A,5022.517831,N,00408.323178,W,0.0,,260417,4.8,W,D*3F::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,,,,1.0,0.7,0.7*3F",11217,2017-04-26 19:35:47:812
-4.6722,6.972,5.2213,,,,,,,,,,1000.0,-1.71,-34.75,-66.89,68.32,-43.48,29.79,0.0,1017.39,68.226,50.375305,-4.138725,166.0,NaN,,0.0,8.0,,14 / 27,"$GPGSV,3,3,12,27,50,277,29,08,15,270,,29,05,081,,31,00,000,*7F::$GPGGA,183524,5022.517831,N,00408.323178,W,2,09,0.7,119.0,M,47.0,M,,*52::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183524,A,5022.517831,N,00408.323178,W,0.0,,260417,4.8,W,D*3F::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,,,,1.0,0.7,0.7*3F",11417,2017-04-26 19:35:48:012
-0.6389,7.6366,5.5316,,,,,,,,,,584.0,-0.25,-36.53,-66.07,79.11,-44.86,41.82,0.0,1017.39,68.226,50.375305,-4.138725,166.0,NaN,,0.0,8.0,,14 / 27,"$GPGSV,3,3,12,27,50,277,29,08,15,270,,29,05,081,,31,00,000,*7F::$GPGGA,183524,5022.517831,N,00408.323178,W,2,09,0.7,119.0,M,47.0,M,,*52::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183524,A,5022.517831,N,00408.323178,W,0.0,,260417,4.8,W,D*3F::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,,,,1.0,0.7,0.7*3F",11617,2017-04-26 19:35:48:212
-0.7173,7.5187,5.8056,,,,,,,,,,584.0,0.51,-38.41,-65.12,12.21,-53.9,6.59,0.0,1017.35,61.04,50.375305,-4.138725,166.0,NaN,,0.0,8.0,,14 / 27,"$GPGSV,3,3,12,27,50,277,29,08,15,270,,29,05,081,,31,00,000,*7F::$GPGGA,183524,5022.517831,N,00408.323178,W,2,09,0.7,119.0,M,47.0,M,,*52::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183524,A,5022.517831,N,00408.323178,W,0.0,,260417,4.8,W,D*3F::$GPGSA,A,3,04,07,10,16,18,20,21,26,27,,,,1.0,0.7,0.7*3F",11817,2017-04-26 19:35:48:412
-3.0083,8.1987,5.1278,,,,,,,,,,177.0,0.89,-39.89,-64.28,55.56,-54.05,30.4,0.0,1017.37,55.853,50.375282,-4.138711,164.0,NaN,,0.0,7.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,39,27,50,277,30,29,05,081,,31,00,000,*75::$GPGGA,183525,5022.517032,N,00408.322646,W,2,10,0.7,117.0,M,47.0,M,,*55::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183525,A,5022.517032,N,00408.322646,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,1.0,0.7,0.7*37",12016,2017-04-26 19:35:48:611
-1.4242,7.9628,4.9844,,,,,,,,,,230.0,0.68,-39.96,-64.59,55.13,-54.05,30.4,0.0,1017.37,55.853,50.375282,-4.138711,164.0,NaN,,0.0,7.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,39,27,50,277,30,29,05,081,,31,00,000,*75::$GPGGA,183525,5022.517032,N,00408.322646,W,2,10,0.7,117.0,M,47.0,M,,*55::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183525,A,5022.517032,N,00408.322646,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,1.0,0.7,0.7*37",12217,2017-04-26 19:35:48:812
-0.8723,7.728,5.5165,,,,,,,,,,230.0,-1.14,-38.96,-65.74,20.72,-54.14,8.99,0.0,1017.37,47.757,50.375282,-4.138711,164.0,NaN,,0.0,7.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,39,27,50,277,30,29,05,081,,31,00,000,*75::$GPGGA,183525,5022.517032,N,00408.322646,W,2,10,0.7,117.0,M,47.0,M,,*55::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183525,A,5022.517032,N,00408.322646,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,1.0,0.7,0.7*37",12417,2017-04-26 19:35:49:012
-0.1401,7.7118,5.7291,,,,,,,,,,278.0,-3.25,-38.26,-66.6,8.5,-53.38,1.4,0.0,1017.37,47.757,50.375282,-4.138711,164.0,NaN,,0.0,7.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,39,27,50,277,30,29,05,081,,31,00,000,*75::$GPGGA,183525,5022.517032,N,00408.322646,W,2,10,0.7,117.0,M,47.0,M,,*55::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183525,A,5022.517032,N,00408.322646,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,1.0,0.7,0.7*37",12616,2017-04-26 19:35:49:211
-1.5071,7.387,5.9717,,,,,,,,,,278.0,-5.47,-37.61,-67.38,40.79,-50.18,14.16,0.0,1017.36,51.115,50.375282,-4.138711,164.0,NaN,,0.0,7.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,39,27,50,277,30,29,05,081,,31,00,000,*75::$GPGGA,183525,5022.517032,N,00408.322646,W,2,10,0.7,117.0,M,47.0,M,,*55::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183525,A,5022.517032,N,00408.322646,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,1.0,0.7,0.7*37",12816,2017-04-26 19:35:49:411
1.2231,6.9353,6.2339,,,,,,,,,,332.0,-8.37,-36.21,-68.43,348.61,-47.51,-11.1,0.0,1017.37,49.872,50.375282,-4.138711,164.0,NaN,,0.0,7.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,33,27,50,277,29,29,05,081,,31,00,000,*77::$GPGGA,183526,5022.516874,N,00408.322738,W,2,10,0.7,116.0,M,47.0,M,,*54::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183526,A,5022.516874,N,00408.322738,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,1.0,0.7,0.7*37",13016,2017-04-26 19:35:49:611
3.364,6.4568,6.5123,,,,,,,,,,332.0,-12.94,-33.37,-70.25,314.6,-41.38,-27.32,0.0,1017.37,49.872,50.375282,-4.138711,164.0,NaN,,0.0,7.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,33,27,50,277,29,29,05,081,,31,00,000,*77::$GPGGA,183526,5022.516874,N,00408.322738,W,2,10,0.7,116.0,M,47.0,M,,*54::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183526,A,5022.516874,N,00408.322738,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,1.0,0.7,0.7*37",13217,2017-04-26 19:35:49:812
3.7928,6.7723,6.4059,,,,,,,,,,409.0,-15.56,-31.56,-70.95,315.66,-42.29,-30.63,0.0,1017.38,65.575,50.375282,-4.138711,164.0,NaN,,0.0,7.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,33,27,50,277,29,29,05,081,,31,00,000,*77::$GPGGA,183526,5022.516874,N,00408.322738,W,2,10,0.7,116.0,M,47.0,M,,*54::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183526,A,5022.516874,N,00408.322738,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,1.0,0.7,0.7*37",13417,2017-04-26 19:35:50:012
4.3007,6.3144,6.929,,,,,,,,,,465.0,-17.26,-30.53,-70.99,307.91,-37.75,-31.83,0.0,1017.38,65.575,50.375282,-4.138711,164.0,NaN,,0.0,7.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,33,27,50,277,29,29,05,081,,31,00,000,*77::$GPGGA,183526,5022.516874,N,00408.322738,W,2,10,0.7,116.0,M,47.0,M,,*54::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183526,A,5022.516874,N,00408.322738,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,1.0,0.7,0.7*37",13617,2017-04-26 19:35:50:212
4.2554,7.0641,5.6975,,,,,,,,,,465.0,-16.65,-30.86,-70.02,311.15,-44.81,-36.76,0.0,1017.36,59.591,50.375282,-4.138711,164.0,NaN,,0.0,7.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,33,27,50,277,29,29,05,081,,31,00,000,*77::$GPGGA,183526,5022.516874,N,00408.322738,W,2,10,0.7,116.0,M,47.0,M,,*54::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183526,A,5022.516874,N,00408.322738,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,1.0,0.7,0.7*37",13816,2017-04-26 19:35:50:411
2.7716,8.2031,3.5742,,,,,,,,,,275.0,-16.65,-30.86,-70.02,311.15,-44.81,-36.76,0.0,1017.35,60.333,50.375282,-4.138711,164.0,NaN,,0.0,7.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,31,27,50,277,29,29,05,081,,31,00,000,*75::$GPGGA,183527,5022.516890,N,00408.322808,W,2,10,0.6,115.0,M,47.0,M,,*51::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183527,A,5022.516890,N,00408.322808,W,0.0,,260417,4.8,W,D*39::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,0.9,0.6,0.7*3E",14017,2017-04-26 19:35:50:612
4.0322,5.9896,7.5816,,,,,,,,,,275.0,-14.86,-33.12,-68.56,301.67,-34.9,-28.01,0.0,1017.35,60.333,50.375282,-4.138711,164.0,NaN,,0.0,7.0,,15 / 27,"$GPGSV,3,3,12,26,60,157,31,27,50,277,29,29,05,081,,31,00,000,*75::$GPGGA,183527,5022.516890,N,00408.322808,W,2,10,0.6,115.0,M,47.0,M,,*51::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,02,338,,69,07,116,*61::$GPRMC,183527,A,5022.516890,N,00408.322808,W,0.0,,260417,4.8,W,D*39::$GPGSA,A,3,04,07,08,10,16,18,20,21,26,27,,,0.9,0.6,0.7*3E",14217,2017-04-26 19:35:50:812
